ap_position,can1errors,can2errors,can3errors,can4errors,can5errors,can6errors,can7errors,can8errors,can9errors,klemme15_ze_94_v,klemme15_ze_a1_9_v,klemme30_ze_90_2_v,buslast_can10_percentage,buslast_can11_percentage,buslast_can12_percentage,buslast_can13_percentage,buslast_can14_percentage,buslast_can15_percentage,buslast_can16_percentage,buslast_can17_percentage,can17busload_percentage,buslast_can18_percentage,can18busload_percentage,buslast_can19_percentage,can19busload_percentage,buslast_can1_percentage,buslast_can20_percentage,buslast_can21_percentage,buslast_can22_percentage,buslast_can25_percentage,buslast_can26_percentage,buslast_can2_percentage,buslast_can3_percentage,buslast_can4_percentage,buslast_can5_percentage,buslast_can6_percentage,buslast_can7_percentage,buslast_can8_percentage,buslast_can9_percentage,current_gear,gps_geschwindigkeit_kmh,data1f_counter,edc_version,engine_speed2_ms,engine_torque2_nm,i_ambientairtemperature_basis_gradc,kilometerstand_m,kilometerstand_tkm,t_tot_veh_dist_tkm,lv_distance_tsd_tkm,loggermbsfree_mbyte,m_enginecoolanttemphr_base_gradc,mt_elekt_generatorleistung_frigo_w,mt_gps_velocity_kmh,mt_ptc_hv_heizmedium_sensor_2_gradc,mt_ptc_hv_i_ist_a,pe_aircompressor_act_motortemp_gradc,pe_aircompressor_act_power_kw,pe_aircompressor_act_torque_nm,pe_aircompressor_act_speed_rpm,pe_chiller_act_power_kw,pe_chiller_act_torque_nm,pe_chiller_act_speed_rpm,pe_dcu_act_dcbuspower_kw,pe_hvlm_stecker_status,pe_highpowercurrent_a,pe_highpowervoltage_v,pe_motorspeed_rpm,pe_motortorqueestimated_nm,pe_nlg_accurrmaxcp_master_a,pe_nlg_accurrmaxpp_master,pe_psu_act_current_a,pe_psu_act_dcbuspower_kw,pe_psu_act_power_kw,pe_psu_act_temperature_gradc,pe_psu_act_voltage_v,pe_steeringpump_act_motortemp_gradc,pe_steeringpump_act_power_kw,pe_steeringpump_act_torque_nm,pe_steeringpump_act_speed_rpm,pe_s_iistplc_a,pe_s_isollplc_a,park_break_switch_obd,post_triggerclock,spn_view,t1_bms2_energieinhalt_wh,t1_bms2_istspannung_v,t1_bms2_iststrom_a,t1_bms2_socscaled_percentage,t1_bms2_spn,t1_bms2_temperatur_gradc,t1_bms3_energieinhalt_wh,t1_bms3_istspannung_v,t1_bms3_iststrom_a,t1_bms3_socscaled_percentage,t1_bms3_spn,t1_bms3_temperatur_gradc,t1_bms4_energieinhalt_wh,t1_bms4_istspannung_v,t1_bms4_iststrom_a,t1_bms4_socscaled_percentage,t1_bms4_spn,t1_bms4_temperatur_gradc,t1_bms5_energieinhalt_wh,t1_bms5_istspannung_v,t1_bms5_iststrom_a,t1_bms5_socscaled_percentage,t1_bms5_spn,t1_bms5_temperatur_gradc,t1_bms6_energieinhalt_wh,t1_bms6_istspannung_v,t1_bms6_iststrom_a,t1_bms6_socscaled_percentage,t1_bms6_spn,t1_bms6_temperatur_gradc,t1_bms7_energieinhalt_wh,t1_bms7_istspannung_v,t1_bms7_iststrom_a,t1_bms7_socscaled_percentage,t1_bms7_spn,t1_bms7_temperatur_gradc,t2_bms2_energieinhalt_wh,t2_bms2_istspannung_v,t2_bms2_iststrom_a,t2_bms2_socscaled_percentage,t2_bms2_spn,t2_bms2_temperatur_gradc,t2_bms3_energieinhalt_wh,t2_bms3_istspannung_v,t2_bms3_iststrom_a,t2_bms3_socscaled_percentage,t2_bms3_spn,t2_bms3_temperatur_gradc,t2_bms4_energieinhalt_wh,t2_bms4_istspannung_v,t2_bms4_iststrom_a,t2_bms4_socscaled_percentage,t2_bms4_spn,t2_bms4_temperatur_gradc,t2_bms5_energieinhalt_wh,t2_bms5_istspannung_v,t2_bms5_iststrom_a,t2_bms5_socscaled_percentage,t2_bms5_spn,t2_bms5_temperatur_gradc,t2_bms6_energieinhalt_wh,t2_bms6_istspannung_v,t2_bms6_iststrom_a,t2_bms6_socscaled_percentage,t2_bms6_spn,t2_bms6_temperatur_gradc,t2_bms7_energieinhalt_wh,t2_bms7_istspannung_v,t2_bms7_iststrom_a,t2_bms7_socscaled_percentage,t2_bms7_spn,t2_bms7_temperatur_gradc,i_apposition1_basis_percentage,i_bpposition_basis_percentage,t_cc_active,t_cc_set_speed_kmh,t_gross_comb_veh_weight_kg,t_act_eng_torque_percentage,t_act_rd_torque_percentage,t_current_gear,t_retarder_level,t_veh_speed_mtco_kmh,v_imaxchconttesoptsoh_base_a,v_imaxdischconttesoptsoh_base_a,v_socactualtes_base_percentage,v_sohactualtes_base_percentage,v_actualtemp_tes_base_gradc,v_clamp15netw_base,v_plausiacttes_base_a,v_plausuacttes_base_v,v_statemultites_base,vehicle_speed2_kmh,ggps_numsatactive,ggps_numsatview,hostcam_info,basis30,basis32,basis49,basis50,Breakdown
0,0,0,806,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,37,30,0,37,129,0,2,0,8128,129,24.46875,76.16,26100,0,0,30606,41.65625,0,0,-50,0,23,0,0,0,0,0,0,0,1,0,728,0,-0.375,0,0,44.55,1.295,1.31,44,29.339,23,0,0,0,0,0,1,0,3314,15578,727.75,0,93.61,0,26.6,15680,727.75,0,93.59,0,26.5,15488,728,0,93.51,0,26.5,15610,728.25,0,93.61,0,26.5,4604,652.25,0,33.86,0,26.5,15598,728.75,0,93.54,0,26.6,15572,727.5,0,93.59,0,26.5,15382,727.75,0,93.55,0,26.5,15636,728.25,0,93.55,0,26.5,15604,727.75,0,93.58,0,26.7,15530,728.25,0,93.57,0,26.5,15492,728,0,93.56,0,26.7,0,0,0,255,655350,129,0,129,0,0,31.6,-968.8,93.6,0,26.5,1,0.12,721.25,187,0,9,12,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,29,40,71,55,37,30,0,37,1,62.4,2,0,2438.125,9,22.03125,84.61,22000,0,0,31335,29.375,0,62.4,-50,0,30,0,0,0,0,0,0,0,1,80,658,2439,143.625,0,0,50.2,2.445,1.475,35,29.365,48,0.975,3.8,3002,0,0,0,0,3010,7526,659.25,-7,47.63,0,22,7716,659.25,-6.5,48,0,22,7544,659.5,-6.5,47.84,0,22,7582,659.5,-6.5,47.89,0,22,7668,659.25,-6.5,48.02,0,22,7880,659.25,-6.5,48.28,0,22,7566,659.25,-6.5,47.57,0,22.5,7598,659.25,-6.5,47.74,0,22,7562,659.25,-7,47.66,0,22,7882,659.5,-6.5,48.03,0,22.2,7946,659.25,-6.5,48.28,0,22,7550,659.25,-6.5,47.59,0,23,0,0,1,61,14400,9,0,1,0,60.792984,421.25,-973.2,47.8,0,22.5,1,-83.38,659,204,60.32348,9,11,0,0,0,0,0,0
28.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,31,40,71,55,49,32,0,0,1,0,34,0,600,13,24.6875,89.95,12400,0,0,31151,34.46875,0,0,-50,0,33,4.51,27.4,1699,0,0,0,4.51,1,14.25,724,164,453.75,0,0,49.3,3.15,1.45,42,29.373,43,1.71,5.6,3070,0,0,0,0,4094,14984,723,-3.5,90.62,0,23,14978,724,-3.5,90.62,3094,22.6,14958,722.75,-3.5,90.76,3094,23.5,15104,723.25,-3.5,90.7,3094,23,15940,723.25,-2.5,90.22,3094,23.1,14924,723.75,-3.5,90.67,0,24,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,-1024,0,0,0,28.8,0,0,255,655350,13,0,1,0,4.097394,33.05,-700.55,90.7,10.4,23,1,-26.88,723.35,136,4.69591,8,12,0,0,0,0,0,0
0,0,0,806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,37,30,0,37,-125,0,1,0,0,-125,-273,0,0,0,0,31218,-273,0,0,-50,0,20,0,0,0,0,0,0,0,1,-1,732,-32767,-0.75,0,0,47.05,1.375,1.38,38,29.363,22,0,0,0,0,0,0,0,0,15856,731.25,2,94.41,0,22.5,15836,731.5,2.5,94.32,0,22.5,15850,731.75,2,94.5,0,22.5,15798,731,2.5,94.53,0,22.5,16004,732,2.5,94.55,0,22.5,15810,731.75,2,94.52,0,22.5,16002,731.5,2.5,94.53,0,22.5,16732,731.5,2,94.33,0,22.5,16896,731.75,2,94.22,0,22.5,15810,732,2,94.36,0,22.5,15854,732.25,2,94.39,0,22.5,15902,732,2,94.02,0,22.5,0,0,0,0,0,-125,-125,-125,0,0,27.1,-1048.6,94.5,0,22,1,25.62,731.3,204,0,4,12,0,0,0,0,0,0
0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,39,40,71,55,49,30,0,0,1,66.6,3,0,2530,0,23.8125,87.735,5800,0,0,31327,30.78125,0,66.6,-50,0,35,0,0,0,0,0,0,0,1,-59,650,2525,-123.5,0,0,47.55,2.27,1.395,35,29.363,48,0.88,3.2,2997,0,0,0,0,7000,3564,649.75,5.5,25.8,0,22.1,3552,649.5,5.5,25.83,0,22,3530,649.5,6,25.66,0,22.4,3526,649.5,5.5,25.55,0,22.1,3098,649.75,5.5,23.96,0,22.3,3608,649.75,6,25.95,0,22.9,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,0,65,20800,0,0,1,0,62.995968,280.85,-403.05,24,10.4,22,1,47.62,649.55,136,62.69685,6,12,0,0,0,0,0,0
0,0,0,791,0,0,0,0,0,606,0.005493,0,0.003662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,37,30,26,37,129,0,23,0,8128,129,20.59375,50.935,10000,0,0,30493,35.34375,0,0,32,0,23,0,0,0,0,0,0,0,3,-1,713,0,1,0,0,43.25,1.23,1.25,38,28.755,42,0,0,0,84,88.7,1,0,0,13772,712.75,7,83.78,0,21.8,13852,712.75,7,83.8,0,22.1,13700,712.5,7,83.69,0,22.1,13836,713.5,7,83.83,0,22.2,13764,713.25,7,83.95,0,22,13810,713,7,83.88,0,22.2,13696,713.25,7,83.66,0,22,13802,713,7,83.79,0,22.2,13784,712.5,7,83.77,0,22,13724,713.5,7,83.79,3070,22.4,13602,713,7,83.99,0,21.9,13772,713,7,83.97,0,22.2,0,0,0,255,655350,129,0,129,0,0,86.7,-1047.5,83.9,0,22,1,84.12,712.65,204,0,9,11,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,129,6.6,2,0,8128,129,23.625,40.27,31000,0,0,31308,37.09375,0,6.6,-50,0,36,0,0,0,0,0,0,0,1,-1.5,680,0,0.375,0,0,0,0,0,38,25.662,55,0,0,0,0,0,1,0,3314,11360,680.5,0,65.1,0,24,11186,680.5,0,64.11,0,24.2,11004,680.25,0,63.46,0,24.1,11356,680,0,65.1,0,24,9864,675.75,0,58.83,0,23.3,11318,680,0,65.08,0,24,11510,680.25,0,64.56,0,24.5,11662,680,0,65.26,0,24,11326,680,0,65.03,0,24,11296,680,0,64.25,3094,24.2,11264,680,0,65.07,3094,24,11094,680,0,64.81,0,25,0,0,0,255,26400,129,0,129,0,0,0,0,0,0,24,0,0.12,679.55,12,0,1,12,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,2,0,8128,129,22.90625,21.53,13200,0,0,31325,33.9375,0,0,-50,0,36,0,0,0,0,0,0,0,1,-2,392,0,-0.125,0,0,0,0,0,35,26.419,54,0,0,0,0,0,1,0,3070,7966,663.25,0,50.78,3070,23,8008,663.25,0,50.7,0,23.3,7984,663.25,0,50.64,0,23,8140,663.25,0,51.16,0,23.3,8128,663,0,51.2,0,23,8088,663.5,0,50.95,0,23,8102,663.25,0,51.1,0,23.6,7864,663,0,50.42,0,23.3,8010,663.25,0,50.85,0,23.1,7866,663,0,50.4,0,23.1,7974,663.25,0,50.95,0,23.1,8052,663.25,0,51.04,0,24,0,0,0,255,14400,129,0,129,0,0,0,0,0,0,23.5,0,0.12,663,12,0,5,12,0,0,0,0,0,1
0,0,0,807,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,37,30,0,37,129,0,2,0,8128,129,24.46875,76.16,26100,0,0,30596,41.65625,0,0,-50,0,23,0,0,0,0,0,0,0,1,0,728,0,-0.5,0,0,44.65,1.31,1.31,44,29.353,24,0,0,0,0,0,1,0,3314,15510,727,0,93.22,0,27,15610,727,0,93.17,0,26.7,15426,727.25,0,93.15,0,26.9,15542,727.5,0,93.2,0,26.7,4604,652.25,0,33.86,0,26.8,15532,728,0,93.14,0,26.9,15500,726.75,0,93.17,0,26.9,15316,727,0,93.14,0,26.7,15568,727.5,0,93.14,0,26.8,15536,727,0,93.17,0,27,15462,727.25,0,93.16,0,27,15424,727.25,0,93.15,0,27,0,0,0,255,655350,129,0,129,0,0,34.1,-968.8,93.2,0,26.5,1,0.12,720.75,187,0,8,12,0,0,0,0,0,0
0,0,0,806,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,37,30,0,37,129,0,2,0,8128,129,24.46875,76.16,26100,0,0,30596,41.65625,0,0,-50,0,23,0,0,0,0,0,0,0,1,0,728,0,-0.5,0,0,45.1,1.31,1.325,44,29.345,24,0,0,0,0,0,1,0,3314,15514,727,0,93.24,0,27,15616,727,0,93.2,0,26.7,15430,727.25,0,93.18,0,26.9,15546,727.5,0,93.22,0,26.7,4604,652.25,0,33.86,0,26.8,15534,728,0,93.16,0,26.8,15506,726.75,0,93.2,0,26.9,15320,727,0,93.16,0,26.7,15570,727.5,0,93.16,0,26.8,15540,727,0,93.2,0,27,15466,727.5,0,93.18,0,27,15428,727.25,0,93.17,0,27,0,0,0,255,655350,129,0,129,0,0,33.85,-968.8,93.2,0,26.5,1,0.12,720.75,187,0,9,12,0,0,0,0,0,0
0,0,0,791,0,0,0,0,0,606,0.003662,0,0.003662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,37,30,26,37,129,0,23,0,8128,129,20.59375,50.935,10000,0,0,30491,35.34375,0,0,32,0,23,0,0,0,0,0,0,0,3,-1.25,715,0,1.125,0,0,42.7,1.215,1.225,37,28.765,41,0,0,0,77,81,1,0,0,13986,714.5,6.5,84.99,0,21.5,14066,714.75,6,85.01,0,22,13912,714.25,6,84.91,0,21.9,14052,715.5,6.5,85.06,0,22,13980,715.25,6.5,85.18,0,21.8,14022,714.75,6,85.1,0,22,13908,715,6,84.87,0,21.8,14018,714.75,6.5,85.01,0,22,14000,714.5,6.5,84.99,0,21.8,13936,715.25,6,85.01,3070,22.2,13816,714.75,6.5,85.25,0,21.7,13986,714.75,6.5,85.19,0,22,0,0,0,255,655350,129,0,129,0,0,79.45,-1046.7,85.2,0,21.5,1,75.62,714.3,204,0,9,12,0,0,0,0,0,0
0,0,0,1613,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,37,30,0,37,129,1.4,2,0,8128,129,24.46875,76.16,26100,0,0,30596,41.65625,0,1.4,-50,0,23,0,0,0,0,0,0,0,1,0,728,0,-0.5,0,0,44.55,1.295,1.31,44,29.353,24,0,0,0,0,0,1,0,3314,15512,727,0,93.23,0,27,15612,727,0,93.18,0,26.7,15428,727.25,0,93.16,0,26.9,15544,727.5,0,93.21,0,26.7,4604,652.25,0,33.86,0,26.8,15534,728,0,93.15,0,26.9,15502,726.75,0,93.19,0,26.9,15318,727,0,93.15,0,26.7,15568,727.5,0,93.15,0,26.8,15538,727,0,93.18,0,27,15464,727.5,0,93.17,0,27,15426,727.25,0,93.16,0,27,0,0,0,255,655350,129,0,129,0,0,34.05,-968.8,93.2,0,26.5,1,0.12,720.75,187,0,10,12,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,16,19,52,21,37,30,0,37,129,0,3,0,8128,129,22.5625,99.25,22000,0,0,31321,33.46875,0,0,-50,0,33,0,0,0,0,0,0,0,1,-0.25,280,0,-0.75,0,0,0,0,0,37,27.257,51,0,0,0,0,0,1,0,3306,6862,658.75,0,43.9,0,22.5,7058,658.75,0,44.37,0,22.4,6886,659,0,44.12,0,22.5,6914,659,0,44.14,0,22.3,7026,658.75,0,44.44,0,22.5,7226,659,0,44.72,0,22.4,6892,658.75,0,43.83,0,22.9,6934,658.75,0,44.03,0,22.4,6892,658.75,0,43.93,0,22.4,7230,659,0,44.48,0,22.5,7294,658.75,0,44.76,0,22.5,6890,658.75,0,43.89,0,23.1,0,0,0,255,14000,129,0,129,0,0,0,0,0,0,22.5,1,0.12,658.3,12,0,9,12,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,38,40,71,55,49,32,0,0,1,61.6,2,0,2491.375,0,24.53125,83.695,5800,0,0,31332,33.71875,0,61.6,-50,0,37,0,0,0,0,0,0,0,1,-17.5,645,2480,-207,0,0,48.25,2.495,1.41,38,29.375,47,1.085,3.8,2983,0,0,0,0,3010,3886,645.5,5,27.64,0,21.9,3870,645.5,5,27.65,0,21.8,3850,645.75,5.5,27.49,0,22,3846,645.5,5.5,27.37,0,21.9,3420,646,5.5,25.88,0,22,3922,646,5,27.74,0,22.7,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,0,62,22400,0,0,1,0,62.195238,278.65,-421.8,26,10.4,22,1,40.12,645.7,136,61.63333,7,11,0,0,0,0,0,0
23.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,30,40,71,55,37,30,3,37,1,79.8,2,0,3217,4,22.65625,31.04,31000,0,0,31322,32.0625,0,79.8,-50,0,30,0,0,0,0,0,0,0,1,31.75,686,3217,-11.625,0,0,48.6,2.51,1.425,36,29.363,51,1.085,3.8,3016,0,0,0,0,3314,12200,684.25,-3,69.46,0,23.5,12032,684.5,-3,68.48,0,23.8,11962,684.5,-4,68.47,0,23.7,12198,684.25,-3,69.48,0,23.5,9864,675.75,0,58.83,0,22.6,12178,684.25,-3,69.5,0,23.5,12340,684.25,-2.5,68.74,0,24,12526,684.25,-3,69.63,0,23.5,12190,684.5,-3,69.48,0,23.5,12138,684.25,-3,68.57,3094,23.8,12140,684.5,-3.5,69.59,3094,23.5,11960,684.5,-3,69.35,0,24.5,23.6,0,0,81,24000,4,0,1,0,80.791704,313.25,-959.9,69.2,0,23.5,1,-33.88,683.25,187,80.49908,3,12,0,0,0,0,0,0
0,0,0,1613,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,37,30,0,37,129,0,2,0,8128,129,24.46875,76.16,26100,0,0,30606,41.65625,0,0,-50,0,23,0,0,0,0,0,0,0,1,0,729,0,-0.5,0,0,45.05,1.31,1.325,44,29.357,23,0,0,0,0,0,1,0,3314,15580,727.75,0,93.62,0,26.6,15682,727.75,0,93.6,0,26.5,15490,728,0,93.52,0,26.5,15612,728.25,0,93.62,0,26.5,4604,652.25,0,33.86,0,26.5,15600,728.75,0,93.55,0,26.6,15572,727.5,0,93.6,0,26.5,15384,727.75,0,93.56,0,26.5,15636,728.25,0,93.56,0,26.5,15610,727.75,0,93.6,0,26.7,15532,728.25,0,93.58,0,26.5,15494,728,0,93.57,0,26.7,0,0,0,255,655350,129,0,129,0,0,31.6,-968.8,93.6,0,26.5,1,0.12,721.25,187,0,9,11,0,0,0,0,0,0
0,0,0,1613,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,37,30,0,37,129,0,2,0,8128,129,24.46875,76.16,26100,0,0,30593,41.65625,0,0,-50,0,23,0,0,0,0,0,0,0,1,0,727,0,-0.25,0,0,44.7,1.31,1.31,44,29.369,24,0,0,0,0,0,1,0,3314,15492,726.75,0,93.12,0,27,15590,726.75,0,93.07,0,26.8,15406,727,0,93.06,0,27,15520,727.25,0,93.1,0,26.8,4604,652.25,0,33.86,0,26.9,15512,727.75,0,93.04,0,27,15482,726.5,0,93.07,0,27,15296,726.75,0,93.05,0,26.7,15548,727.25,0,93.04,0,26.9,15518,726.75,0,93.07,0,27,15442,727.25,0,93.06,0,27,15406,727,0,93.05,0,27,0,0,0,255,655350,129,0,129,0,0,34.65,-968.8,93.1,0,26.5,1,0.12,720.3,187,0,10,12,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,30,40,71,55,37,30,3,37,1,6.6,2,0,1318.375,0,22.96875,39.78,31000,0,0,31310,39.59375,0,6.6,-50,0,35,4.255,17.6,2297,0,0,0,4.24,1,-41.5,680,1308,-218.875,0,0,52.75,2.64,1.545,44,29.386,54,1.085,4,3018,0,0,0,0,3314,11416,679.5,2.5,65.38,0,24,11242,679.75,2.5,64.39,0,24.1,11076,679.25,2,63.82,0,24.1,11412,679.5,2.5,65.39,0,24,9864,675.75,0,58.83,0,23,11376,679,2.5,65.37,0,24,11564,679.5,3,64.82,0,24.5,11720,679,2.5,65.54,0,24,11382,679.25,2,65.31,0,24,11352,679,2.5,64.53,3094,24.2,11322,679,2,65.36,3094,24,11152,679.25,3,65.11,0,25,0,2,0,81,26400,0,-7,1,0,33.197094,395.45,-961.95,64.9,0,24,1,27.12,678.65,187,33.12552,1,12,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,36,0,8128,129,23.53125,93.885,12400,0,0,31137,36.15625,0,0,-50,0,41,0,0,0,0,0,0,0,1,-1.25,521,0,-0.125,0,0,0,0,0,37,25.738,48,0,0,0,0,0,1,0,4015,14478,717.5,0,87.78,0,23.5,14472,718.25,0,87.81,3094,23.1,14446,717,0,87.9,3094,23.6,14598,717.5,0,87.89,3094,23.4,15490,717.75,0,87.84,3094,23.5,14408,718,0,87.77,0,24.3,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,0,255,655350,129,0,129,0,0,0,0,0,10.4,23.5,0,0.12,717.7,8,0,9,11,0,0,0,0,0,1
0,0,0,807,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,37,30,0,37,129,0,2,0,8128,129,24.46875,76.16,26100,0,0,30594,41.65625,0,0,-50,0,23,0,0,0,0,0,0,0,1,0,727,0,-0.25,0,0,44.75,1.31,1.315,44,29.355,24,0,0,0,0,0,1,0,3314,15500,727,0,93.16,0,27,15602,726.75,0,93.12,0,26.8,15416,727,0,93.1,0,26.9,15532,727.25,0,93.14,0,26.8,4604,652.25,0,33.86,0,26.9,15518,727.75,0,93.08,0,26.9,15492,726.75,0,93.12,0,27,15304,727,0,93.09,0,26.7,15554,727.25,0,93.08,0,26.8,15530,727,0,93.13,0,27,15450,727.25,0,93.11,0,27,15412,727.25,0,93.1,0,27,0,0,0,255,655350,129,0,129,0,0,34.4,-968.8,93.1,0,26.5,1,0.12,720.55,187,0,8,12,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,3,0,8128,129,22.5625,99.25,22000,0,0,31321,33.46875,0,0,-50,0,33,0,0,0,0,0,0,0,1,-0.25,280,0,-0.75,0,0,0,0,0,37,27.287,51,0,0,0,0,0,1,0,3306,6862,658.75,0,43.9,0,22.5,7058,658.75,0,44.37,0,22.4,6884,659,0,44.12,0,22.5,6914,659,0,44.14,0,22.3,7026,658.75,0,44.44,0,22.5,7226,659,0,44.72,0,22.4,6892,658.75,0,43.83,0,22.9,6934,658.75,0,44.03,0,22.4,6892,658.75,0,43.93,0,22.4,7230,659,0,44.48,0,22.5,7294,658.75,0,44.76,0,22.4,6890,658.75,0,43.89,0,23.1,0,0,0,255,14000,129,0,129,0,0,0,0,0,0,22.5,0,0.12,658.5,12,0,10,11,0,0,0,0,0,1
28.4,15,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,29,40,71,55,37,30,0,37,1,0,2,0,1642.125,12,21.125,6.04,13200,0,0,31331,30.84375,0,0,-50,0,34,0,0,0,0,0,0,0,1,77.75,671,1640,250.125,0,0,61.3,2.735,1.8,36,29.363,52,1.28,5.4,2963,0,0,0,0,6015,9554,671.25,-6.5,59.64,3070,22.6,9592,671.25,-6.5,59.53,0,22.9,9576,671.25,-6.5,59.52,0,22.6,9718,671.25,-6.5,59.88,0,22.9,9708,671.25,-6.5,59.93,0,22.5,9666,671.5,-6.5,59.68,0,23,9670,671.25,-6.5,59.81,0,23.1,9450,671,-6.5,59.34,0,22.9,9588,671.25,-6.5,59.65,0,22.7,9448,671.25,-6.5,59.28,0,22.8,9552,671.25,-6.5,59.78,0,22.7,9630,671.25,-6.5,59.81,0,23.6,28.4,0,0,84,15600,12,0,1,0,40.997376,426.85,-1033.3,59.6,0,23,1,-77.88,671,204,41.05891,15,12,0,0,0,0,0,0
0,0,0,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,49,31,0,0,129,0,33,0,8128,129,23,89.945,12400,0,0,31157,35.25,0,0,-50,0,33,0,0,0,0,0,0,0,1,-1,721,0,-1.375,0,0,45.5,1.325,1.335,43,29.363,44,0,0,0,0,0,1,0,4094,14508,720,3.5,87.93,0,22.5,14498,721,3.5,87.93,3094,22.4,14474,720,3.5,88.03,3094,22.7,14622,720.25,3.5,88,3094,22.5,15470,720.5,3.5,87.72,3094,22.7,14442,720.75,3.5,87.95,0,23.4,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,0,255,655350,129,0,129,0,0,42.8,-699.3,88,10.4,22.5,1,28.12,720.45,136,0,6,11,0,0,0,0,0,0
